rpa,subject,PID
TX73_022945,PGIDNB_04730,77.348
TX73_022950,PGIDNB_04725,61.006
TX73_022955,PGIDNB_18560,21.583
TX73_022960,PGIDNB_04935,33.121
TX73_022965,PGIDNB_04715,65.641
TX73_022995,PGIDNB_04685,89.624
TX73_023005,PGIDNB_04670,93.068
TX73_023010,PGIDNB_04665,80.321
TX73_023015,PGIDNB_04660,58.647
TX73_023020,PGIDNB_04655,90.948
TX73_023025,PGIDNB_04650,89.924
TX73_023030,PGIDNB_04640,92.857
TX73_023035,PGIDNB_04635,88.251
TX73_023040,PGIDNB_04630,85.256
TX73_023045,PGIDNB_20175,85.321
TX73_023050,PGIDNB_20180,72.768
TX73_023055,PGIDNB_20185,69.474
TX73_023060,PGIDNB_20190,93.923
TX73_023065,PGIDNB_20200,80.22
TX73_023070,PGIDNB_07140,47.222
TX73_023085,PGIDNB_19705,32.331
TX73_023095,PGIDNB_04270,77.485
TX73_023100,PGIDNB_04265,64.14
TX73_023105,PGIDNB_04260,83.085
TX73_023110,PGIDNB_04255,85.744
TX73_023115,PGIDNB_04245,87.591
TX73_023120,PGIDNB_04240,71.154
TX73_023130,PGIDNB_04230,82.581
TX73_023140,PGIDNB_04220,42.568
TX73_023145,PGIDNB_04215,71.318
TX73_023150,PGIDNB_04210,72.327
TX73_023155,PGIDNB_03905,87.028
TX73_023160,PGIDNB_03900,85.308
TX73_023165,PGIDNB_03895,68.462
TX73_023170,PGIDNB_03890,83.558
TX73_023175,PGIDNB_03885,78.175
TX73_023180,PGIDNB_03880,87.963
TX73_023185,PGIDNB_03875,88.516
TX73_023190,PGIDNB_03870,86.364
TX73_023195,PGIDNB_03865,90.968
TX73_023200,PGIDNB_03860,82.482
TX73_023205,PGIDNB_03855,66
TX73_023210,PGIDNB_03850,72.189
TX73_023215,PGIDNB_03845,81.818
TX73_023220,PGIDNB_03840,85.081
TX73_023225,PGIDNB_03835,85.567
TX73_023230,PGIDNB_03830,91.935
TX73_023235,PGIDNB_03825,78.803
TX73_023240,PGIDNB_03820,76.159
TX73_023245,PGIDNB_03890,36.875
TX73_023250,PGIDNB_04205,56.863
TX73_023255,PGIDNB_04200,90.634
TX73_023260,PGIDNB_04195,82.402
TX73_023265,PGIDNB_20560,76.19
TX73_023270,PGIDNB_20565,82.682
TX73_023275,PGIDNB_20560,63.529
TX73_023280,PGIDNB_20565,71.429
TX73_023285,PGIDNB_20570,83.914
TX73_023290,PGIDNB_20575,83.125
TX73_023295,PGIDNB_20580,84.091
TX73_023300,PGIDNB_14875,78.723
TX73_023305,PGIDNB_20600,88.139
TX73_023310,PGIDNB_20605,74.455
TX73_023315,PGIDNB_05780,35.802
TX73_023325,PGIDNB_04085,89.216
TX73_023330,PGIDNB_04090,77.376
TX73_023335,PGIDNB_04095,93.023
TX73_023340,PGIDNB_04100,75.309
TX73_023345,PGIDNB_04105,91.781
TX73_023350,PGIDNB_04080,90.223
TX73_023365,PGIDNB_04055,67.797
TX73_023370,PGIDNB_04050,90.411
TX73_023375,PGIDNB_04045,83.043
TX73_023380,PGIDNB_04040,67.816
TX73_023385,PGIDNB_04035,91.209
TX73_023390,PGIDNB_04030,66.372
TX73_023395,PGIDNB_04025,85.075
TX73_023400,PGIDNB_07535,74.742
TX73_023410,PGIDNB_04020,71.545
TX73_023415,PGIDNB_04015,91.938
TX73_023420,PGIDNB_04010,90.566
TX73_023425,PGIDNB_04005,82.801
TX73_023430,PGIDNB_11575,37.5
TX73_023435,PGIDNB_08525,36.15
TX73_023440,PGIDNB_04000,74.618
TX73_023445,PGIDNB_03995,64.308
TX73_023450,PGIDNB_03990,74.485
TX73_023455,PGIDNB_03985,73.684
TX73_023460,PGIDNB_03980,70.833
TX73_023465,PGIDNB_03975,84.252
TX73_023470,PGIDNB_03970,81.34
TX73_023475,PGIDNB_03965,90.647
TX73_023480,PGIDNB_03955,79.116
TX73_023485,PGIDNB_22830,45.714
TX73_023490,PGIDNB_09725,35.398
TX73_023495,PGIDNB_02995,40.892
TX73_023520,PGIDNB_03755,92.788
TX73_023530,PGIDNB_03750,84.564
TX73_023535,PGIDNB_03745,95.732
TX73_023540,PGIDNB_03740,89.352
TX73_023545,PGIDNB_03735,79.605
TX73_023550,PGIDNB_03730,93.721
TX73_023555,PGIDNB_03725,84.932
TX73_023560,PGIDNB_03720,66.667
TX73_023565,PGIDNB_19260,29.193
TX73_023575,PGIDNB_03715,47.287
TX73_023585,PGIDNB_10675,73.333
TX73_023590,PGIDNB_03700,71.585
TX73_023595,PGIDNB_10565,75.904
TX73_023600,PGIDNB_03690,90
TX73_023605,PGIDNB_03685,75.342
TX73_023615,PGIDNB_03680,62.5
TX73_023625,PGIDNB_10560,58.407
TX73_023630,PGIDNB_03670,33.146
TX73_023635,PGIDNB_03665,74.187
TX73_023650,PGIDNB_23525,84.352
TX73_023655,PGIDNB_23530,94.087
TX73_023660,PGIDNB_23535,95.561
TX73_023665,PGIDNB_23540,86.413
TX73_023670,PGIDNB_23545,85.673
TX73_023675,PGIDNB_23550,87.154
TX73_023680,PGIDNB_23555,92.053
TX73_023685,PGIDNB_23560,91.459
TX73_023690,PGIDNB_23565,90.083
TX73_023695,PGIDNB_23570,87.931
TX73_023700,PGIDNB_23575,74.582
TX73_023705,PGIDNB_20915,71.749
TX73_023710,PGIDNB_20925,85.667
TX73_023715,PGIDNB_08535,49.153
TX73_023720,PGIDNB_20930,79.397
TX73_023725,PGIDNB_20935,88.96
TX73_023730,PGIDNB_20940,88.933
TX73_023735,PGIDNB_20945,81.724
TX73_023740,PGIDNB_20955,75.431
TX73_023745,PGIDNB_20960,59.155
TX73_023750,PGIDNB_15615,57.088
TX73_023755,PGIDNB_06960,51.656
TX73_023760,PGIDNB_20965,68.421
TX73_023765,PGIDNB_20970,74.319
TX73_023770,PGIDNB_20975,80.055
TX73_023775,PGIDNB_20980,81.699
TX73_023780,PGIDNB_20985,80.109
TX73_023785,PGIDNB_20990,87.267
TX73_023790,PGIDNB_03995,43.144
TX73_023795,PGIDNB_20995,77.108
TX73_023800,PGIDNB_21000,78.571
TX73_023805,PGIDNB_21005,72.638
TX73_023815,PGIDNB_21020,26.066
TX73_023820,PGIDNB_21025,71.354
TX73_023825,PGIDNB_21030,68.443
TX73_023830,PGIDNB_21035,73.451
TX73_023835,PGIDNB_21040,74.279
TX73_023840,PGIDNB_21050,65.97
TX73_023845,PGIDNB_21055,89.655
TX73_023850,PGIDNB_21060,72.578
TX73_023855,PGIDNB_21065,85.813
TX73_023860,PGIDNB_21075,69.966
TX73_023865,PGIDNB_21080,80.488
TX73_023870,PGIDNB_21085,79.176
TX73_023875,PGIDNB_21090,85.656
TX73_023880,PGIDNB_21095,87.821
TX73_023885,PGIDNB_21100,81.22
TX73_023890,PGIDNB_21105,71.429
TX73_023895,PGIDNB_21110,89.474
TX73_023900,PGIDNB_21115,66.837
TX73_023905,PGIDNB_21120,90.909
TX73_023910,PGIDNB_21125,92.661
TX73_023915,PGIDNB_21130,94.309
TX73_023920,PGIDNB_21135,91.135
TX73_023925,PGIDNB_21140,74.79
TX73_023930,PGIDNB_21145,90.981
TX73_023935,PGIDNB_21150,84.925
TX73_023940,PGIDNB_21155,70.909
TX73_023945,PGIDNB_21160,90.654
TX73_023950,PGIDNB_21165,78.903
TX73_023955,PGIDNB_21170,87.619
TX73_023960,PGIDNB_21175,91.304
TX73_023965,PGIDNB_21180,87.821
TX73_023970,PGIDNB_21185,89.474
TX73_023975,PGIDNB_21190,87.582
TX73_023980,PGIDNB_21195,94.194
TX73_023985,PGIDNB_21200,91.731
TX73_023990,PGIDNB_21205,95.287
TX73_023995,PGIDNB_21210,94.982
TX73_024000,PGIDNB_21215,77.152
TX73_024005,PGIDNB_21220,68.539
TX73_024010,PGIDNB_21225,86.567
TX73_024015,PGIDNB_21230,84.416
TX73_024020,PGIDNB_21235,82
TX73_024025,PGIDNB_21240,83.271
TX73_024030,PGIDNB_21245,81.667
TX73_024035,PGIDNB_21250,63.866
TX73_024040,PGIDNB_21255,82.432
TX73_024045,PGIDNB_21260,89.279
TX73_024050,PGIDNB_21265,92.308
TX73_024055,PGIDNB_21270,88.718
TX73_024060,PGIDNB_21275,95.113
TX73_024065,PGIDNB_21280,72.242
TX73_024070,PGIDNB_21285,89.825
TX73_024075,PGIDNB_21290,88.66
TX73_024080,PGIDNB_21295,64.706
TX73_024085,PGIDNB_16095,75.41
TX73_024090,PGIDNB_16095,74.863
TX73_024095,PGIDNB_21300,48.077
TX73_024100,PGIDNB_21305,91.991
TX73_024105,PGIDNB_21310,96.685
TX73_024110,PGIDNB_21315,88.095
TX73_024115,PGIDNB_21320,90.068
TX73_024120,PGIDNB_21325,84.682
TX73_024125,PGIDNB_06430,38.333
TX73_024130,PGIDNB_20900,27.755
TX73_024135,PGIDNB_21415,32
TX73_024140,PGIDNB_19385,35.294
TX73_024145,PGIDNB_20775,44.8
TX73_024150,PGIDNB_20540,62.891
TX73_024155,PGIDNB_20535,63.713
TX73_024160,PGIDNB_18240,26.37
TX73_024165,PGIDNB_15210,82.011
TX73_024170,PGIDNB_16425,24.88
TX73_024175,PGIDNB_01040,30.556
TX73_024180,PGIDNB_01350,39.759
TX73_024185,PGIDNB_20405,82.371
TX73_024225,PGIDNB_21480,80.04
TX73_024230,PGIDNB_21485,83.65
TX73_024235,PGIDNB_21490,83.099
TX73_024240,PGIDNB_21495,74.363
TX73_024245,PGIDNB_13415,33.333
TX73_024250,PGIDNB_15115,27.324
TX73_024255,PGIDNB_21500,89.759
TX73_024260,PGIDNB_21505,93.188
TX73_024265,PGIDNB_21510,86.891
TX73_024270,PGIDNB_21515,82.796
TX73_024275,PGIDNB_21520,86.667
TX73_024280,PGIDNB_21525,90.411
TX73_024285,PGIDNB_21530,90.869
TX73_024290,PGIDNB_21535,95.253
TX73_024295,PGIDNB_21540,87.143
TX73_024300,PGIDNB_21545,88.484
TX73_024305,PGIDNB_21550,82.456
TX73_024310,PGIDNB_21575,64.137
TX73_024315,PGIDNB_21580,70.588
TX73_024320,PGIDNB_21585,77.606
TX73_024325,PGIDNB_21590,91.634
TX73_024330,PGIDNB_21600,53.303
TX73_024335,PGIDNB_21610,71.034
TX73_024340,PGIDNB_21615,70.732
TX73_024345,PGIDNB_16990,58.571
TX73_024350,PGIDNB_21620,92.308
TX73_024355,PGIDNB_21625,84.142
TX73_024360,PGIDNB_21630,60.526
TX73_024365,PGIDNB_21635,83.5
TX73_024370,PGIDNB_21640,85.185
TX73_024375,PGIDNB_16095,73.224
TX73_024380,PGIDNB_21655,75.728
TX73_024385,PGIDNB_21660,87.629
TX73_024390,PGIDNB_21665,76.898
TX73_024395,PGIDNB_21670,86.047
TX73_024400,PGIDNB_21675,91.153
TX73_024405,PGIDNB_21680,91.837
TX73_024410,PGIDNB_21685,87.931
TX73_024420,PGIDNB_21695,89.474
TX73_024425,PGIDNB_21700,96.154
TX73_024430,PGIDNB_21705,94.386
TX73_024435,PGIDNB_21710,90
TX73_024445,PGIDNB_21720,74.219
TX73_024450,PGIDNB_21725,92.784
TX73_024455,PGIDNB_21730,70.513
TX73_024460,PGIDNB_21735,89.752
TX73_024465,PGIDNB_21740,81.395
TX73_024470,PGIDNB_21745,89.333
TX73_024475,PGIDNB_21750,65.476
TX73_024480,PGIDNB_21775,73.621
TX73_024485,PGIDNB_21780,52.615
TX73_024490,PGIDNB_21785,80.976
TX73_024495,PGIDNB_21790,78.862
TX73_024500,PGIDNB_21795,93.833
TX73_024505,PGIDNB_21800,88.789
TX73_024510,PGIDNB_21805,86.742
TX73_024515,PGIDNB_21810,80.882
TX73_024520,PGIDNB_21820,75.882
TX73_024525,PGIDNB_21825,90.325
TX73_024530,PGIDNB_21830,93.122
TX73_024545,PGIDNB_21840,89.812
TX73_024550,PGIDNB_21845,94.086
TX73_024555,PGIDNB_21850,74.167
TX73_024560,PGIDNB_21855,88.194
TX73_024565,PGIDNB_21860,91.388
TX73_024570,PGIDNB_21870,82.014
TX73_024575,PGIDNB_21875,89.905
TX73_024580,PGIDNB_21880,93.692
TX73_024585,PGIDNB_21885,74.121
TX73_024590,PGIDNB_21890,83.42
TX73_024595,PGIDNB_21895,73.81
TX73_024600,PGIDNB_21900,77.686
TX73_024605,PGIDNB_21905,85.35
TX73_024610,PGIDNB_21910,95.909
TX73_024615,PGIDNB_21915,70
TX73_024620,PGIDNB_21920,85.366
TX73_024625,PGIDNB_21925,79.715
TX73_024630,PGIDNB_21930,94.488
TX73_024635,PGIDNB_21935,91.943
TX73_024640,PGIDNB_21940,72.619
TX73_024645,PGIDNB_21945,92.81
TX73_024650,PGIDNB_21950,81.818
TX73_024655,PGIDNB_21960,58.209
TX73_024665,PGIDNB_03130,36.082
TX73_024670,PGIDNB_21965,94.218
TX73_024675,PGIDNB_21970,93.375
TX73_024680,PGIDNB_21975,94.4
TX73_024685,PGIDNB_21980,85.34
TX73_024690,PGIDNB_21985,86.154
TX73_024695,PGIDNB_21990,85.57
TX73_024700,PGIDNB_21995,81.773
TX73_024705,PGIDNB_22000,78.231
TX73_024710,PGIDNB_22005,87.324
TX73_024715,PGIDNB_13680,89.313
TX73_024720,PGIDNB_13675,85.691
TX73_024725,PGIDNB_22030,85.593
TX73_024730,PGIDNB_22045,85.912
TX73_024735,PGIDNB_22060,60.606
TX73_024740,PGIDNB_22065,73.596
TX73_024745,PGIDNB_22075,64.286
TX73_024755,PGIDNB_22090,75
TX73_024760,PGIDNB_22095,83.652
TX73_024765,PGIDNB_22110,78.399
TX73_024770,PGIDNB_22115,92.954
TX73_024775,PGIDNB_22120,93.284
TX73_024780,PGIDNB_22130,79.623
TX73_024785,PGIDNB_22135,68.199
TX73_024790,PGIDNB_22140,82.701
TX73_024795,PGIDNB_22145,94.656
TX73_024800,PGIDNB_22150,89.489
TX73_024805,PGIDNB_22155,90.879
TX73_024810,PGIDNB_22160,85.396
TX73_024815,PGIDNB_22165,91.176
TX73_024820,PGIDNB_22170,96.137
TX73_024825,PGIDNB_22175,95.397
TX73_024830,PGIDNB_22180,93.818
TX73_024835,PGIDNB_22185,92.361
TX73_024840,PGIDNB_22190,92.515
TX73_024845,PGIDNB_22195,84.273
TX73_024850,PGIDNB_22200,79.111
TX73_024855,PGIDNB_22205,82.029
TX73_024860,PGIDNB_22210,81.25
TX73_024865,PGIDNB_22215,74.624
TX73_024870,PGIDNB_22220,75.637
TX73_024875,PGIDNB_22225,88.104
TX73_024880,PGIDNB_22250,82.237
TX73_024885,PGIDNB_03005,85.024
TX73_024890,PGIDNB_02995,85.63
TX73_024895,PGIDNB_02990,89.043
TX73_024900,PGIDNB_02985,91.463
TX73_024905,PGIDNB_02980,93.137
TX73_024910,PGIDNB_02975,88.699
TX73_024915,PGIDNB_02970,92.239
TX73_024920,PGIDNB_02965,79.487
TX73_024925,PGIDNB_02960,90.341
TX73_024930,PGIDNB_02955,87.39
TX73_024935,PGIDNB_02950,85.789
TX73_024940,PGIDNB_02945,94.416
TX73_024945,PGIDNB_02940,84.066
TX73_024950,PGIDNB_02935,79.208
TX73_024955,PGIDNB_02930,87.376
TX73_024960,PGIDNB_02925,71.749
TX73_024965,PGIDNB_02920,86.733
TX73_024970,PGIDNB_02915,60.194
TX73_024975,PGIDNB_02910,59.524
TX73_024980,PGIDNB_14975,26.966
TX73_024985,PGIDNB_02900,93.12
TX73_024990,PGIDNB_02895,82.885
TX73_024995,PGIDNB_02890,86.697
TX73_025000,PGIDNB_02885,80.9
TX73_025005,PGIDNB_02880,74.931
TX73_025010,PGIDNB_02875,89.313
TX73_025015,PGIDNB_02865,91.457
TX73_025020,PGIDNB_02860,83.112
TX73_025025,PGIDNB_02855,88.235
TX73_025030,PGIDNB_02840,83.408
TX73_025035,PGIDNB_02835,88.889
TX73_025040,PGIDNB_02830,68.966
TX73_025045,PGIDNB_02825,87.5
TX73_025050,PGIDNB_02820,89.333
TX73_025055,PGIDNB_02815,93.151
TX73_025060,PGIDNB_02810,90.026
TX73_025065,PGIDNB_02805,90.716
TX73_025075,PGIDNB_09145,33.871
TX73_025080,PGIDNB_02795,87.705
TX73_025085,PGIDNB_02790,81.081
TX73_025090,PGIDNB_02785,58.696
TX73_025095,PGIDNB_02780,84.03
TX73_025100,PGIDNB_02775,79.404
TX73_025105,PGIDNB_02770,71.681
TX73_025110,PGIDNB_20000,32.314
TX73_025115,PGIDNB_02765,75.676
TX73_025120,PGIDNB_02760,84.018
TX73_025125,PGIDNB_02755,80.189
TX73_025130,PGIDNB_02750,86.517
TX73_025135,PGIDNB_14515,34.091
TX73_025145,PGIDNB_00290,45.652
TX73_025160,PGIDNB_03690,42.373
