rpal_gene,primary_target,all_targets,target_count,best_hit,best_pident,best_qcov,best_evalue,best_bitscore,pass_threshold,reverse_supported,has_extra_copies
RPE_RS12570,ACXYSJ_11050,ACXYSJ_11050,1,ACXYSJ_11050,77.76,99.80,0.00e+00,738.0,yes,yes,no
RPE_RS12575,,,0,ACXYSJ_11065,55.58,102.52,9.29e-142,410.0,no,no,no
RPE_RS12585,ACXYSJ_11075,ACXYSJ_11075,1,ACXYSJ_11075,77.48,99.78,0.00e+00,696.0,yes,yes,no
RPE_RS12590,ACXYSJ_11080,ACXYSJ_11080,1,ACXYSJ_11080,95.19,98.11,1.81e-149,411.0,yes,yes,no
RPE_RS12595,ACXYSJ_11085,ACXYSJ_11085,1,ACXYSJ_11085,98.82,99.76,0.00e+00,858.0,yes,yes,no
RPE_RS12600,ACXYSJ_11090,ACXYSJ_11090,1,ACXYSJ_11090,94.58,100.50,0.00e+00,1549.0,yes,yes,no
RPE_RS12605,,,0,,,,,,no,no,no
RPE_RS12615,,,0,ACXYSJ_14450,42.42,100.10,0.00e+00,802.0,no,no,no
RPE_RS12620,,,0,ACXYSJ_14445,32.71,77.54,4.84e-46,161.0,no,no,no
RPE_RS12625,ACXYSJ_11105,ACXYSJ_11105,1,ACXYSJ_11105,80.77,99.52,0.00e+00,705.0,yes,yes,no
RPE_RS12630,ACXYSJ_11110,ACXYSJ_11110,1,ACXYSJ_11110,86.02,89.42,4.53e-53,158.0,yes,yes,no
RPE_RS12640,,,0,ACXYSJ_13515,26.15,38.40,2.23e-19,89.4,no,no,no
RPE_RS12645,ACXYSJ_11125,ACXYSJ_11125,1,ACXYSJ_11125,94.22,99.18,5.10e-81,230.0,yes,yes,no
RPE_RS12650,ACXYSJ_11130,ACXYSJ_11130,1,ACXYSJ_11130,93.05,93.03,1.31e-130,362.0,yes,yes,no
RPE_RS12655,ACXYSJ_11135,ACXYSJ_11135,1,ACXYSJ_11135,83.42,98.51,5.15e-122,341.0,yes,yes,no
RPE_RS12660,,,0,,,,,,no,no,no
RPE_RS12665,ACXYSJ_11140,ACXYSJ_11140,1,ACXYSJ_11140,92.09,98.74,0.00e+00,758.0,yes,yes,no
RPE_RS12670,ACXYSJ_11145,ACXYSJ_11145,1,ACXYSJ_11145,68.65,99.38,2.40e-164,457.0,yes,yes,no
RPE_RS12675,ACXYSJ_11150,ACXYSJ_11150,1,ACXYSJ_11150,72.18,99.20,1.87e-133,374.0,yes,yes,no
RPE_RS12680,ACXYSJ_11160,ACXYSJ_11160,1,ACXYSJ_11160,92.52,99.77,0.00e+00,852.0,yes,yes,no
RPE_RS12685,,,0,,,,,,no,no,no
RPE_RS12690,ACXYSJ_11165,ACXYSJ_11165,1,ACXYSJ_11165,81.91,99.86,0.00e+00,1162.0,yes,yes,no
RPE_RS12695,ACXYSJ_11170,ACXYSJ_11170,1,ACXYSJ_11170,87.98,99.71,0.00e+00,589.0,yes,yes,no
RPE_RS12700,ACXYSJ_11175,ACXYSJ_11175,1,ACXYSJ_11175,91.36,99.39,3.51e-112,313.0,yes,yes,no
RPE_RS12705,ACXYSJ_11180,ACXYSJ_11180,1,ACXYSJ_11180,72.64,99.53,3.68e-96,276.0,yes,yes,no
RPE_RS12710,ACXYSJ_11185,ACXYSJ_11185,1,ACXYSJ_11185,89.00,97.09,2.20e-53,159.0,yes,yes,no
RPE_RS12715,ACXYSJ_11190,ACXYSJ_11190,1,ACXYSJ_11190,81.74,100.00,0.00e+00,1122.0,yes,yes,no
RPE_RS12720,ACXYSJ_11195,ACXYSJ_11195,1,ACXYSJ_11195,88.22,99.80,0.00e+00,877.0,yes,yes,no
RPE_RS12725,ACXYSJ_11200,ACXYSJ_11200,1,ACXYSJ_11200,82.01,99.79,0.00e+00,792.0,yes,yes,no
RPE_RS12730,ACXYSJ_11205,ACXYSJ_11205,1,ACXYSJ_11205,68.52,99.63,1.97e-131,370.0,yes,yes,no
RPE_RS12735,ACXYSJ_11210,ACXYSJ_11210,1,ACXYSJ_11210,79.68,99.82,0.00e+00,902.0,yes,yes,no
RPE_RS12740,ACXYSJ_11215,ACXYSJ_11215,1,ACXYSJ_11215,87.31,99.26,7.17e-85,241.0,yes,yes,no
RPE_RS12745,,,0,ACXYSJ_11220,59.38,98.97,5.39e-37,117.0,no,no,no
RPE_RS12750,,,0,ACXYSJ_11225,37.70,98.39,4.92e-17,68.9,no,no,no
RPE_RS12755,ACXYSJ_11230,ACXYSJ_11230,1,ACXYSJ_11230,74.05,89.77,1.17e-79,231.0,yes,yes,no
RPE_RS12760,ACXYSJ_11235,ACXYSJ_11235,1,ACXYSJ_11235,91.53,99.32,0.00e+00,833.0,yes,yes,no
RPE_RS12765,ACXYSJ_11240,ACXYSJ_11240,1,ACXYSJ_11240,91.71,98.83,0.00e+00,799.0,yes,yes,no
RPE_RS12770,ACXYSJ_11245,ACXYSJ_11245,1,ACXYSJ_11245,87.93,99.57,2.00e-156,430.0,yes,yes,no
RPE_RS12775,ACXYSJ_11250,ACXYSJ_11250,1,ACXYSJ_11250,82.50,69.57,2.07e-47,144.0,yes,yes,no
RPE_RS12780,ACXYSJ_11255,ACXYSJ_11255,1,ACXYSJ_11255,78.18,68.75,4.99e-30,99.0,yes,yes,no
RPE_RS12785,,,0,ACXYSJ_17420,43.53,94.44,1.94e-16,65.1,no,no,no
RPE_RS12790,ACXYSJ_11270,ACXYSJ_11270,1,ACXYSJ_11270,83.79,100.00,0.00e+00,1982.0,yes,yes,no
RPE_RS12795,,,0,,,,,,no,no,no
RPE_RS12800,,,0,,,,,,no,no,no
RPE_RS12805,ACXYSJ_11275,ACXYSJ_11275,1,ACXYSJ_11275,87.01,100.00,0.00e+00,578.0,yes,yes,no
RPE_RS12810,ACXYSJ_11280,ACXYSJ_11280,1,ACXYSJ_11280,84.74,100.00,0.00e+00,532.0,yes,yes,no
RPE_RS12815,ACXYSJ_11285,ACXYSJ_11285,1,ACXYSJ_11285,81.09,99.58,2.86e-140,390.0,yes,yes,no
RPE_RS12820,ACXYSJ_11290,ACXYSJ_11290,1,ACXYSJ_11290,86.10,99.47,4.01e-119,332.0,yes,yes,no
RPE_RS12825,ACXYSJ_11295,ACXYSJ_11295,1,ACXYSJ_11295,84.52,99.60,3.06e-154,426.0,yes,yes,no
RPE_RS12830,ACXYSJ_11300,ACXYSJ_11300,1,ACXYSJ_11300,65.25,100.36,1.09e-112,323.0,yes,yes,no
RPE_RS12835,ACXYSJ_11305,ACXYSJ_11305,1,ACXYSJ_11305,83.78,99.75,0.00e+00,693.0,yes,yes,no
RPE_RS12840,ACXYSJ_11310,ACXYSJ_11310,1,ACXYSJ_11310,77.28,99.74,0.00e+00,609.0,yes,yes,no
RPE_RS12845,ACXYSJ_11315,ACXYSJ_11315,1,ACXYSJ_11315,77.27,101.18,0.00e+00,1326.0,yes,yes,no
RPE_RS12850,ACXYSJ_11320,ACXYSJ_11320,1,ACXYSJ_11320,85.00,99.72,0.00e+00,625.0,yes,yes,no
RPE_RS12855,ACXYSJ_11325,ACXYSJ_11325,1,ACXYSJ_11325,92.05,99.34,3.70e-104,291.0,yes,yes,no
RPE_RS12860,ACXYSJ_11330,ACXYSJ_11330,1,ACXYSJ_11330,77.04,97.12,8.40e-142,397.0,yes,yes,no
RPE_RS12865,ACXYSJ_11335,ACXYSJ_11335,1,ACXYSJ_11335,70.25,97.89,1.25e-142,400.0,yes,yes,no
RPE_RS12870,ACXYSJ_11340,ACXYSJ_11340,1,ACXYSJ_11340,70.98,96.68,0.00e+00,519.0,yes,yes,no
RPE_RS12875,ACXYSJ_11345,ACXYSJ_11345,1,ACXYSJ_11345,90.30,99.54,0.00e+00,837.0,yes,yes,no
RPE_RS12880,ACXYSJ_11350,ACXYSJ_11350,1,ACXYSJ_11350,83.72,99.58,0.00e+00,801.0,yes,yes,no
RPE_RS12885,ACXYSJ_11355,ACXYSJ_11355,1,ACXYSJ_11355,87.99,99.47,0.00e+00,1041.0,yes,yes,no
RPE_RS12890,ACXYSJ_11360,ACXYSJ_11360,1,ACXYSJ_11360,69.42,101.17,0.00e+00,903.0,yes,yes,no
RPE_RS12895,ACXYSJ_11365,ACXYSJ_11365,1,ACXYSJ_11365,90.30,99.58,2.42e-146,405.0,yes,yes,no
RPE_RS12900,ACXYSJ_11370,ACXYSJ_11370,1,ACXYSJ_11370,72.21,99.75,0.00e+00,570.0,yes,yes,no
RPE_RS12905,,,0,ACXYSJ_11375,41.51,129.27,5.40e-21,77.0,no,no,no
RPE_RS12910,,,0,ACXYSJ_06350,29.55,86.27,1.75e-09,47.8,no,no,no
RPE_RS12915,,,0,ACXYSJ_21540,35.86,93.85,6.82e-21,87.8,no,no,no
RPE_RS12920,,,0,,,,,,no,no,no
RPE_RS12925,,,0,ACXYSJ_06905,63.81,82.68,4.24e-47,145.0,no,no,no
RPE_RS12935,,,0,,,,,,no,no,no
RPE_RS12940,,,0,ACXYSJ_13670,48.53,100.00,2.62e-17,70.1,no,no,no
RPE_RS12950,,,0,ACXYSJ_15410,68.13,97.15,2.03e-138,388.0,no,no,no
RPE_RS12955,,,0,ACXYSJ_13820,43.90,88.17,2.86e-20,75.1,no,no,no
RPE_RS12960,ACXYSJ_11410,ACXYSJ_11410,1,ACXYSJ_11410,71.83,100.23,0.00e+00,1088.0,yes,yes,no
RPE_RS12965,,,0,ACXYSJ_01960,30.07,79.17,4.93e-07,43.9,no,no,no
RPE_RS12975,ACXYSJ_11405,ACXYSJ_11405,1,ACXYSJ_11405,70.00,73.53,1.12e-22,79.0,yes,yes,no
RPE_RS12980,,,0,ACXYSJ_11320,52.06,95.24,6.39e-117,340.0,no,no,no
RPE_RS12985,ACXYSJ_11415,ACXYSJ_11415,1,ACXYSJ_11415,80.62,86.02,2.23e-89,256.0,yes,yes,no
RPE_RS12990,ACXYSJ_11420,ACXYSJ_11420,1,ACXYSJ_11420,83.02,96.72,1.13e-158,439.0,yes,yes,no
RPE_RS12995,ACXYSJ_11425,ACXYSJ_11425,1,ACXYSJ_11425,84.02,99.41,0.00e+00,559.0,yes,yes,no
RPE_RS13000,ACXYSJ_11430,ACXYSJ_11430,1,ACXYSJ_11430,66.56,100.00,0.00e+00,850.0,yes,yes,no
RPE_RS13005,ACXYSJ_11435,ACXYSJ_11435,1,ACXYSJ_11435,75.19,101.57,3.64e-135,378.0,yes,yes,no
RPE_RS13010,ACXYSJ_11440,ACXYSJ_11440,1,ACXYSJ_11440,70.23,100.00,8.31e-44,137.0,yes,yes,no
RPE_RS13015,ACXYSJ_11445,ACXYSJ_11445,1,ACXYSJ_11445,92.63,99.82,0.00e+00,1000.0,yes,yes,no
RPE_RS13020,,,0,,,,,,no,no,no
RPE_RS13025,,,0,ACXYSJ_11450,50.00,98.11,5.03e-14,60.1,no,no,no
RPE_RS13030,,,0,ACXYSJ_12555,58.82,36.96,8.54e-10,48.1,no,no,no
RPE_RS13040,,,0,ACXYSJ_11460,60.70,97.60,2.17e-105,306.0,no,no,no
RPE_RS13045,ACXYSJ_11465,ACXYSJ_11465,1,ACXYSJ_11465,87.05,97.20,6.13e-171,471.0,yes,yes,no
RPE_RS13050,,,0,ACXYSJ_21990,40.40,50.25,1.08e-93,315.0,no,no,no
RPE_RS13055,,,0,ACXYSJ_02560,42.53,48.20,2.47e-37,139.0,no,no,no
RPE_RS13060,,,0,,,,,,no,no,no
RPE_RS13065,,,0,ACXYSJ_19145,38.12,101.88,1.98e-86,274.0,no,no,no
RPE_RS13070,ACXYSJ_11480,ACXYSJ_11480,1,ACXYSJ_11480,88.53,95.73,3.94e-101,285.0,yes,yes,no
RPE_RS13075,ACXYSJ_11485,ACXYSJ_11485,1,ACXYSJ_11485,88.76,99.77,0.00e+00,775.0,yes,yes,no
RPE_RS13080,ACXYSJ_11490,ACXYSJ_11490,1,ACXYSJ_11490,74.00,99.47,0.00e+00,575.0,yes,yes,no
RPE_RS13085,ACXYSJ_11495,ACXYSJ_11495,1,ACXYSJ_11495,77.83,99.51,3.05e-107,303.0,yes,yes,no
RPE_RS13090,,,0,ACXYSJ_00825,30.12,89.25,2.90e-07,45.8,no,no,no
RPE_RS13095,ACXYSJ_11500,ACXYSJ_11500,1,ACXYSJ_11500,77.14,99.06,2.33e-47,144.0,yes,yes,no
RPE_RS13100,ACXYSJ_11505,ACXYSJ_11505,1,ACXYSJ_11505,82.37,99.71,0.00e+00,571.0,yes,yes,no
RPE_RS13105,,,0,,,,,,no,no,no
RPE_RS13110,ACXYSJ_11510,ACXYSJ_11510,1,ACXYSJ_11510,84.65,100.86,0.00e+00,800.0,yes,yes,no
RPE_RS13115,ACXYSJ_11515,ACXYSJ_11515,1,ACXYSJ_11515,74.49,98.99,3.55e-51,153.0,yes,yes,no
RPE_RS13120,ACXYSJ_11520,ACXYSJ_11520,1,ACXYSJ_11520,70.61,104.65,0.00e+00,642.0,yes,yes,no
RPE_RS13125,,,0,,,,,,no,no,no
RPE_RS13130,ACXYSJ_11530,ACXYSJ_11530,1,ACXYSJ_11530,89.43,99.79,0.00e+00,854.0,yes,yes,no
RPE_RS13135,,,0,ACXYSJ_24005,34.81,79.00,9.60e-22,85.5,no,no,no
RPE_RS13140,,,0,ACXYSJ_11535,41.54,34.21,3.49e-06,43.5,no,no,no
RPE_RS13145,ACXYSJ_11540,ACXYSJ_11540,1,ACXYSJ_11540,76.95,91.43,2.20e-138,388.0,yes,yes,no
RPE_RS13150,ACXYSJ_11545,ACXYSJ_11545,1,ACXYSJ_11545,87.45,99.62,6.55e-179,489.0,yes,yes,no
RPE_RS13155,ACXYSJ_11550,ACXYSJ_11550,1,ACXYSJ_11550,74.86,98.14,0.00e+00,556.0,yes,yes,no
RPE_RS13160,ACXYSJ_11555,ACXYSJ_11555,1,ACXYSJ_11555,86.95,99.90,0.00e+00,1841.0,yes,yes,no
RPE_RS13165,ACXYSJ_11570,ACXYSJ_11570,1,ACXYSJ_11570,80.06,94.03,0.00e+00,547.0,yes,yes,no
RPE_RS13170,ACXYSJ_11575,ACXYSJ_11575,1,ACXYSJ_11575,76.11,99.12,1.64e-178,495.0,yes,yes,no
RPE_RS13175,,,0,ACXYSJ_11765,38.00,66.67,1.02e-09,47.0,no,no,no
RPE_RS13180,ACXYSJ_11580,ACXYSJ_11580,1,ACXYSJ_11580,89.09,100.00,4.53e-68,197.0,yes,yes,no
RPE_RS13185,ACXYSJ_11585,ACXYSJ_11585,1,ACXYSJ_11585,76.24,99.75,0.00e+00,610.0,yes,yes,no
RPE_RS13190,,,0,,,,,,no,no,no
RPE_RS13195,ACXYSJ_13795,ACXYSJ_13795;ACXYSJ_01240,2,ACXYSJ_13795,74.31,101.61,0.00e+00,727.0,yes,yes,yes
RPE_RS13200,ACXYSJ_13790,ACXYSJ_13790,1,ACXYSJ_13790,72.81,94.70,0.00e+00,1051.0,yes,yes,no
RPE_RS13205,,,0,ACXYSJ_21120,81.25,14.22,4.04e-14,64.3,no,no,no
RPE_RS13210,ACXYSJ_13775,ACXYSJ_13775,1,ACXYSJ_13775,85.29,99.27,1.32e-84,241.0,yes,yes,no
RPE_RS13220,,,0,,,,,,no,no,no
RPE_RS13225,,,0,ACXYSJ_01145,24.85,99.41,3.61e-06,42.4,no,no,no
RPE_RS13230,,,0,,,,,,no,no,no
RPE_RS13235,,,0,,,,,,no,no,no
RPE_RS13240,,,0,,,,,,no,no,no
RPE_RS13245,,,0,ACXYSJ_04695,33.33,56.63,6.06e-34,130.0,no,no,no
RPE_RS13250,,,0,,,,,,no,no,no
RPE_RS13255,,,0,,,,,,no,no,no
RPE_RS13270,,,0,,,,,,no,no,no
RPE_RS13275,,,0,,,,,,no,no,no
RPE_RS13280,,,0,,,,,,no,no,no
RPE_RS13285,,,0,,,,,,no,no,no
RPE_RS13290,,,0,,,,,,no,no,no
RPE_RS13295,,,0,,,,,,no,no,no
RPE_RS13310,,,0,,,,,,no,no,no
RPE_RS13315,,,0,ACXYSJ_01145,29.86,82.76,3.92e-06,42.4,no,no,no
RPE_RS13320,,,0,,,,,,no,no,no
RPE_RS13325,,,0,,,,,,no,no,no
RPE_RS13330,,,0,,,,,,no,no,no
RPE_RS13335,,,0,,,,,,no,no,no
RPE_RS13345,,,0,,,,,,no,no,no
RPE_RS13350,,,0,,,,,,no,no,no
RPE_RS13355,,,0,ACXYSJ_07295,32.41,25.85,4.37e-10,58.9,no,no,no
RPE_RS13360,,,0,,,,,,no,no,no
RPE_RS13365,,,0,,,,,,no,no,no
RPE_RS13370,,,0,,,,,,no,no,no
RPE_RS13375,,,0,,,,,,no,no,no
RPE_RS13385,,,0,ACXYSJ_07310,28.39,30.22,5.04e-17,81.6,no,no,no
RPE_RS13395,,,0,ACXYSJ_13515,25.26,37.50,1.95e-11,64.3,no,no,no
RPE_RS13400,,,0,,,,,,no,no,no
RPE_RS13405,,,0,ACXYSJ_23955,76.85,93.67,0.00e+00,513.0,no,no,no
RPE_RS13420,,,0,ACXYSJ_23310,55.17,103.57,1.46e-35,115.0,no,no,no
RPE_RS13425,,,0,ACXYSJ_06060,48.00,91.24,2.75e-38,124.0,no,no,no
RPE_RS13430,ACXYSJ_22035,ACXYSJ_22035,1,ACXYSJ_22035,70.39,95.60,2.89e-157,440.0,yes,yes,no
RPE_RS13435,,,0,,,,,,no,no,no
RPE_RS13440,,,0,,,,,,no,no,no
RPE_RS13445,,,0,,,,,,no,no,no
RPE_RS13450,ACXYSJ_21485,ACXYSJ_21485,1,ACXYSJ_21485,75.43,100.29,8.84e-176,488.0,yes,yes,no
RPE_RS13455,ACXYSJ_21480,ACXYSJ_21480,1,ACXYSJ_21480,93.47,99.66,0.00e+00,574.0,yes,yes,no
RPE_RS13460,ACXYSJ_21475,ACXYSJ_21475,1,ACXYSJ_21475,78.90,99.70,0.00e+00,1091.0,yes,yes,no
RPE_RS13465,ACXYSJ_21470,ACXYSJ_21470,1,ACXYSJ_21470,94.46,99.72,0.00e+00,715.0,yes,yes,no
RPE_RS13470,ACXYSJ_21465,ACXYSJ_21465,1,ACXYSJ_21465,91.52,99.78,0.00e+00,888.0,yes,yes,no
RPE_RS13475,,,0,ACXYSJ_03990,57.87,94.32,1.83e-76,228.0,no,no,no
RPE_RS13480,,,0,ACXYSJ_21195,35.92,96.26,2.47e-11,53.5,no,no,no
RPE_RS13485,,,0,,,,,,no,no,no
RPE_RS13490,ACXYSJ_19320,ACXYSJ_19320,1,ACXYSJ_19320,69.33,100.00,6.35e-34,108.0,yes,yes,no
RPE_RS13500,ACXYSJ_11590,ACXYSJ_11590,1,ACXYSJ_11590,82.58,99.83,0.00e+00,1003.0,yes,yes,no
RPE_RS13505,,,0,ACXYSJ_11595,56.92,84.05,2.63e-113,341.0,no,no,no
RPE_RS13510,ACXYSJ_11600,ACXYSJ_11600,1,ACXYSJ_11600,75.07,99.71,0.00e+00,507.0,yes,yes,no
RPE_RS13515,ACXYSJ_11605,ACXYSJ_11605,1,ACXYSJ_11605,80.87,98.93,1.40e-154,429.0,yes,yes,no
RPE_RS13520,ACXYSJ_11610,ACXYSJ_11610,1,ACXYSJ_11610,85.06,99.18,1.41e-137,389.0,yes,yes,no
RPE_RS13525,ACXYSJ_11615,ACXYSJ_11615,1,ACXYSJ_11615,87.34,100.00,8.89e-45,135.0,yes,yes,no
RPE_RS13530,ACXYSJ_11620,ACXYSJ_11620,1,ACXYSJ_11620,71.88,90.91,8.61e-64,191.0,yes,yes,no
RPE_RS13535,ACXYSJ_11625,ACXYSJ_11625,1,ACXYSJ_11625,85.77,99.64,1.23e-170,469.0,yes,yes,no
RPE_RS13540,,,0,,,,,,no,no,no
RPE_RS13545,ACXYSJ_11630,ACXYSJ_11630,1,ACXYSJ_11630,81.86,101.68,0.00e+00,796.0,yes,yes,no
RPE_RS13550,,,0,ACXYSJ_17195,44.27,99.24,3.48e-21,79.7,no,no,no
RPE_RS13555,,,0,,,,,,no,no,no
RPE_RS13560,ACXYSJ_11645,ACXYSJ_11645,1,ACXYSJ_11645,86.61,99.22,4.25e-170,467.0,yes,yes,no
RPE_RS13565,ACXYSJ_11650,ACXYSJ_11650,1,ACXYSJ_11650,81.36,97.52,7.91e-71,205.0,yes,yes,no
RPE_RS13570,ACXYSJ_11655,ACXYSJ_11655,1,ACXYSJ_11655,71.36,98.61,1.32e-103,295.0,yes,yes,no
RPE_RS13575,,,0,ACXYSJ_11660,59.56,109.13,1.40e-165,473.0,no,no,no
RPE_RS13580,ACXYSJ_23190,ACXYSJ_23190,1,ACXYSJ_23190,76.03,93.08,2.48e-66,194.0,yes,yes,no
RPE_RS13585,ACXYSJ_23195,ACXYSJ_23195,1,ACXYSJ_23195,70.53,93.14,4.60e-46,140.0,yes,yes,no
RPE_RS13590,,,0,ACXYSJ_23200,61.33,100.84,0.00e+00,604.0,no,no,no
RPE_RS13595,ACXYSJ_23215,ACXYSJ_23215,1,ACXYSJ_23215,93.58,99.84,0.00e+00,1141.0,yes,yes,no
RPE_RS13600,ACXYSJ_13130,ACXYSJ_13130,1,ACXYSJ_13130,73.08,99.36,2.32e-74,216.0,yes,yes,no
RPE_RS13610,,,0,ACXYSJ_06130,86.44,98.33,3.10e-32,102.0,no,no,no
RPE_RS13615,ACXYSJ_06125,ACXYSJ_06125;ACXYSJ_05615;ACXYSJ_14005,3,ACXYSJ_06125,72.73,96.49,1.01e-24,83.6,yes,yes,yes
RPE_RS13620,ACXYSJ_08740,ACXYSJ_08740,1,ACXYSJ_08740,76.67,98.36,2.43e-30,98.2,yes,yes,no
RPE_RS13625,,,0,,,,,,no,no,no
RPE_RS13635,,,0,,,,,,no,no,no
RPE_RS13640,,,0,ACXYSJ_01145,29.41,84.07,8.91e-06,41.6,no,no,no
RPE_RS13645,,,0,,,,,,no,no,no
RPE_RS13650,,,0,,,,,,no,no,no
RPE_RS13660,ACXYSJ_13055,ACXYSJ_13055,1,ACXYSJ_13055,82.06,100.00,0.00e+00,2932.0,yes,yes,no
RPE_RS13665,ACXYSJ_13050,ACXYSJ_13050,1,ACXYSJ_13050,75.03,101.37,0.00e+00,1059.0,yes,yes,no
RPE_RS13670,ACXYSJ_13045,ACXYSJ_13045,1,ACXYSJ_13045,77.93,100.00,0.00e+00,853.0,yes,yes,no
RPE_RS13675,ACXYSJ_13040,ACXYSJ_13040,1,ACXYSJ_13040,66.19,99.65,4.76e-126,357.0,yes,yes,no
RPE_RS13680,ACXYSJ_13035,ACXYSJ_13035,1,ACXYSJ_13035,86.64,99.60,3.93e-152,421.0,yes,yes,no
RPE_RS13685,ACXYSJ_13030,ACXYSJ_13030,1,ACXYSJ_13030,81.25,99.12,1.77e-66,193.0,yes,yes,no
RPE_RS13690,ACXYSJ_13025,ACXYSJ_13025,1,ACXYSJ_13025,84.89,100.25,0.00e+00,697.0,yes,yes,no
RPE_RS13695,ACXYSJ_13020,ACXYSJ_13020,1,ACXYSJ_13020,84.91,100.00,0.00e+00,604.0,yes,yes,no
RPE_RS13700,ACXYSJ_13015,ACXYSJ_13015,1,ACXYSJ_13015,82.54,99.75,0.00e+00,645.0,yes,yes,no
RPE_RS13705,ACXYSJ_13010,ACXYSJ_13010,1,ACXYSJ_13010,77.64,100.00,0.00e+00,718.0,yes,yes,no
RPE_RS13710,ACXYSJ_13005,ACXYSJ_13005,1,ACXYSJ_13005,91.70,99.59,7.90e-169,462.0,yes,yes,no
RPE_RS13715,,,0,ACXYSJ_13000,62.77,98.95,2.98e-33,107.0,no,no,no
RPE_RS13720,ACXYSJ_12995,ACXYSJ_12995,1,ACXYSJ_12995,86.96,99.71,0.00e+00,624.0,yes,yes,no
RPE_RS13725,ACXYSJ_12990,ACXYSJ_12990,1,ACXYSJ_12990,84.35,100.00,0.00e+00,722.0,yes,yes,no
RPE_RS13730,ACXYSJ_12985,ACXYSJ_12985,1,ACXYSJ_12985,71.89,90.22,1.65e-135,381.0,yes,yes,no
RPE_RS13735,ACXYSJ_12980,ACXYSJ_12980,1,ACXYSJ_12980,90.16,100.00,0.00e+00,815.0,yes,yes,no
RPE_RS13740,ACXYSJ_12975,ACXYSJ_12975,1,ACXYSJ_12975,75.31,101.69,0.00e+00,699.0,yes,yes,no
RPE_RS13745,ACXYSJ_12970,ACXYSJ_12970,1,ACXYSJ_12970,80.89,100.47,0.00e+00,653.0,yes,yes,no
RPE_RS13750,ACXYSJ_12965,ACXYSJ_12965,1,ACXYSJ_12965,87.68,99.81,0.00e+00,1786.0,yes,yes,no
RPE_RS13755,ACXYSJ_12960,ACXYSJ_12960,1,ACXYSJ_12960,83.61,100.19,0.00e+00,1658.0,yes,yes,no
RPE_RS13760,ACXYSJ_12955,ACXYSJ_12955,1,ACXYSJ_12955,75.22,93.88,3.53e-124,350.0,yes,yes,no
RPE_RS13770,,,0,ACXYSJ_11120,56.06,98.51,8.89e-19,69.3,no,no,no
RPE_RS13790,,,0,,,,,,no,no,no
RPE_RS13795,,,0,ACXYSJ_12700,60.36,99.55,1.20e-81,240.0,no,no,no
RPE_RS13800,ACXYSJ_12695,ACXYSJ_12695,1,ACXYSJ_12695,82.11,100.22,0.00e+00,766.0,yes,yes,no
RPE_RS13805,,,0,ACXYSJ_12690,58.93,109.38,4.21e-69,211.0,no,no,no
RPE_RS13810,ACXYSJ_12685,ACXYSJ_12685,1,ACXYSJ_12685,89.81,99.90,0.00e+00,1751.0,yes,yes,no
RPE_RS13815,ACXYSJ_12665,ACXYSJ_12665,1,ACXYSJ_12665,75.88,94.31,4.55e-105,298.0,yes,yes,no
RPE_RS13820,ACXYSJ_12660,ACXYSJ_12660,1,ACXYSJ_12660,85.34,95.94,0.00e+00,558.0,yes,yes,no
RPE_RS13825,ACXYSJ_12655,ACXYSJ_12655,1,ACXYSJ_12655,72.97,93.08,5.59e-82,236.0,yes,yes,no
RPE_RS13830,ACXYSJ_12650,ACXYSJ_12650,1,ACXYSJ_12650,80.29,101.46,1.99e-112,317.0,yes,yes,no
RPE_RS13835,ACXYSJ_12645,ACXYSJ_12645,1,ACXYSJ_12645,84.42,99.75,0.00e+00,652.0,yes,yes,no
RPE_RS13840,ACXYSJ_12640,ACXYSJ_12640,1,ACXYSJ_12640,75.98,99.70,1.86e-178,495.0,yes,yes,no
RPE_RS13845,ACXYSJ_12635,ACXYSJ_12635,1,ACXYSJ_12635,85.75,98.97,0.00e+00,678.0,yes,yes,no
RPE_RS13850,ACXYSJ_12630,ACXYSJ_12630,1,ACXYSJ_12630,96.04,99.79,0.00e+00,937.0,yes,yes,no
RPE_RS13855,ACXYSJ_12625,ACXYSJ_12625,1,ACXYSJ_12625,84.89,97.91,0.00e+00,1260.0,yes,yes,no
RPE_RS13860,ACXYSJ_12620,ACXYSJ_12620,1,ACXYSJ_12620,91.23,99.78,0.00e+00,853.0,yes,yes,no
RPE_RS13865,ACXYSJ_12615,ACXYSJ_12615,1,ACXYSJ_12615,75.79,99.65,2.26e-161,447.0,yes,yes,no
RPE_RS13870,ACXYSJ_12610,ACXYSJ_12610,1,ACXYSJ_12610,100.00,98.80,1.85e-59,173.0,yes,yes,no
RPE_RS13875,ACXYSJ_12605,ACXYSJ_12605,1,ACXYSJ_12605,80.13,100.44,0.00e+00,709.0,yes,yes,no
RPE_RS13880,ACXYSJ_12600,ACXYSJ_12600,1,ACXYSJ_12600,90.61,99.89,0.00e+00,1649.0,yes,yes,no
RPE_RS13885,ACXYSJ_12595,ACXYSJ_12595,1,ACXYSJ_12595,76.47,98.84,5.00e-36,114.0,yes,yes,no
RPE_RS13890,ACXYSJ_12590,ACXYSJ_12590,1,ACXYSJ_12590,84.85,99.40,1.79e-105,296.0,yes,yes,no
RPE_RS13895,ACXYSJ_12585,ACXYSJ_12585,1,ACXYSJ_12585,82.89,99.47,1.62e-115,323.0,yes,yes,no
