query_locus_tag,query_gene,query_product,subject_locus_tag,subject_gene,subject_product,pident,qcov,scov,evalue,bitscore,reciprocal_best_hit,pass_threshold,used_for_conversion
PGIDNB_11850,,Curlin associated repeat-containing protein,ACXYSJ_11930,,beta strand repeat-containing protein,100,100,100,0.00E+00,920,yes,yes,yes
PGIDNB_11855,,hypothetical protein,ACXYSJ_11935,,hypothetical protein,100,100,100,5.14E-158,433,yes,yes,yes
PGIDNB_11860,,TPR repeat,ACXYSJ_11940,,tetratricopeptide repeat protein,100,100,100,0.00E+00,1714,yes,yes,yes
PGIDNB_11865,,glycosyl transferase family protein,ACXYSJ_11945,,glycosyl transferase family protein,100,96.58,100,0.00E+00,981,yes,yes,yes
PGIDNB_11870,wecB,UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing),ACXYSJ_11950,wecB,non-hydrolyzing UDP-N-acetylglucosamine 2-epimerase,100,100,100,0.00E+00,749,yes,yes,yes
PGIDNB_11875,dctP,ABC transporter substrate-binding protein,ACXYSJ_11955,,TRAP transporter substrate-binding protein,100,100,100,0.00E+00,697,yes,yes,yes
PGIDNB_11880,,ABC transporter permease,ACXYSJ_11960,,TRAP transporter large permease,100,100,100,0.00E+00,1201,yes,yes,yes
PGIDNB_11885,"menE,fadK",acyl-CoA synthetase,ACXYSJ_11965,,acyl-CoA synthetase,100,100,100,0.00E+00,1127,yes,yes,yes
PGIDNB_11890,,"phosphoribosyl 1,2-cyclic phosphodiesterase",ACXYSJ_11970,,MBL fold metallo-hydrolase,100,100,100,0.00E+00,540,yes,yes,yes
PGIDNB_11895,,TatD-related deoxyribonuclease,ACXYSJ_11975,,TatD family hydrolase,100,100,100,0.00E+00,535,yes,yes,yes
PGIDNB_11900,metG,methionine--tRNA ligase,ACXYSJ_11980,metG,methionine--tRNA ligase,100,100,100,0.00E+00,1062,yes,yes,yes
PGIDNB_11905,,DNA polymerase III subunit delta',ACXYSJ_11985,,DNA polymerase III subunit delta',100,100,100,0.00E+00,684,yes,yes,yes
PGIDNB_11910,tmk,dTMP kinase,ACXYSJ_11990,tmk,dTMP kinase,100,100,100,0.00E+00,508,yes,yes,yes
PGIDNB_11915,,Serine-type D-Ala-D-Ala carboxypeptidase,ACXYSJ_11995,,D-alanyl-D-alanine carboxypeptidase family protein,100,96.76,100,0.00E+00,847,yes,yes,yes
PGIDNB_11920,,Alpha/beta hydrolase fold,ACXYSJ_12000,,alpha/beta fold hydrolase,100,100,100,0.00E+00,637,yes,yes,yes
PGIDNB_11925,,septal ring lytic transglycosylase RlpA family lipoprotein,ACXYSJ_12005,,septal ring lytic transglycosylase RlpA family protein,100,100,100,0.00E+00,625,yes,yes,yes
PGIDNB_11930,,putative PurR-regulated permease PerM,ACXYSJ_12010,,AI-2E family transporter,100,100,100,0.00E+00,748,yes,yes,yes
PGIDNB_11935,,antibiotic biosynthesis monooxygenase,ACXYSJ_12015,,antibiotic biosynthesis monooxygenase family protein,100,100,100,5.98E-72,206,yes,yes,yes
PGIDNB_11940,,Diguanylate cyclase,ACXYSJ_12020,,GGDEF domain-containing protein,100,100,100,0.00E+00,825,yes,yes,yes
PGIDNB_11945,rpsI,30S ribosomal protein S9,ACXYSJ_12025,rpsI,30S ribosomal protein S9,100,100,100,9.22E-116,321,yes,yes,yes
PGIDNB_11950,rplM,50S ribosomal protein L13,ACXYSJ_12030,rplM,50S ribosomal protein L13,100,100,100,5.80E-114,316,yes,yes,yes
PGIDNB_11955,paaI,phenylacetic acid degradation protein,ACXYSJ_12035,,PaaI family thioesterase,100,100,100,1.52E-102,286,yes,yes,yes
PGIDNB_11960,,enoyl-CoA hydratase,ACXYSJ_12040,,enoyl-CoA hydratase,100,100,100,0.00E+00,561,yes,yes,yes
PGIDNB_11965,,CoA-binding domain-containing protein,ACXYSJ_12045,,CoA-binding protein,100,100,100,1.63E-143,394,yes,yes,yes
PGIDNB_11970,,O-acetylhomoserine aminocarboxypropyltransferase,ACXYSJ_12050,,O-acetylhomoserine aminocarboxypropyltransferase,100,100,100,0.00E+00,868,yes,yes,yes
PGIDNB_11975,,Uncharacterized membrane protein,ACXYSJ_12055,,TMEM175 family protein,100,100,100,9.05E-148,405,yes,yes,yes
PGIDNB_11980,ctaA,Heme A synthase,ACXYSJ_12060,,COX15/CtaA family protein,100,100,100,0.00E+00,704,yes,yes,yes
PGIDNB_11985,,DUF2842 domain-containing protein,ACXYSJ_12065,,DUF2842 domain-containing protein,100,100,100,1.38E-44,134,yes,yes,yes
PGIDNB_11990,,Chitooligosaccharide deacetylase,ACXYSJ_12070,,polysaccharide deacetylase family protein,100,100,100,0.00E+00,699,yes,yes,yes
PGIDNB_11995,,Acetyltransf-6 domain-containing protein,ACXYSJ_12075,,GNAT family N-acetyltransferase,100,100,100,0.00E+00,811,yes,yes,yes
PGIDNB_12000,,Uncharacterized protein involved in exopolysaccharide biosynthesis,ACXYSJ_12080,,GumC family protein,100,100,100,0.00E+00,1523,yes,yes,yes
PGIDNB_12005,,Polysaccharide export protein,ACXYSJ_12085,,polysaccharide biosynthesis/export family protein,100,100,100,3.82E-139,384,yes,yes,yes
PGIDNB_12010,,"Glycosyl transferase, group 1",ACXYSJ_12090,,glycosyltransferase family 4 protein,100,100,100,0.00E+00,758,yes,yes,yes
PGIDNB_12015,,undecaprenyl-phosphate glucose phosphotransferase,ACXYSJ_12095,,undecaprenyl-phosphate glucose phosphotransferase,100,100,98.45,0.00E+00,1026,yes,yes,yes
PGIDNB_12020,,DUF169 domain-containing protein,ACXYSJ_12100,,DUF169 domain-containing protein,100,100,100,0.00E+00,544,yes,yes,yes
PGIDNB_12025,kup,potassium uptake protein,ACXYSJ_12105,,potassium transporter Kup,100,100,100,0.00E+00,1278,yes,yes,yes
PGIDNB_12030,,short-chain dehydrogenase,ACXYSJ_12110,,SDR family oxidoreductase,100,100,100,0.00E+00,657,yes,yes,yes
PGIDNB_12035,,hypothetical protein,ACXYSJ_12115,,hypothetical protein,100,100,100,1.98E-65,190,yes,yes,yes
PGIDNB_12040,,hypothetical protein,ACXYSJ_12120,,hypothetical protein,100,100,100,6.16E-99,278,yes,yes,yes
PGIDNB_12050,,"Transcriptional regulator, MerR family",ACXYSJ_12130,,MerR family transcriptional regulator,100,100,100,4.92E-166,454,yes,yes,yes
PGIDNB_12055,ihfA,integration host factor subunit alpha,ACXYSJ_12135,,integration host factor subunit alpha,100,100,100,6.16E-88,248,yes,yes,yes
PGIDNB_12060,fabH,3-oxoacyl-ACP synthase,ACXYSJ_12140,,beta-ketoacyl-ACP synthase III,100,100,100,0.00E+00,659,yes,yes,yes
PGIDNB_12065,plsX,phosphate acyltransferase PlsX,ACXYSJ_12145,plsX,phosphate acyltransferase PlsX,100,100,96.88,0.00E+00,685,yes,yes,yes
PGIDNB_12070,,Large ribosomal RNA subunit accumulation protein YceD,ACXYSJ_12150,,YceD family protein,100,100,100,3.43E-133,368,yes,yes,yes
PGIDNB_12075,,Ubiquinol-cytochrome C chaperone,ACXYSJ_12155,,ubiquinol-cytochrome C chaperone family protein,100,100,100,8.74E-134,369,yes,yes,yes
PGIDNB_12080,,SmpA/OmlA,ACXYSJ_12160,,outer membrane protein assembly factor BamE,100,100,100,2.36E-116,323,yes,yes,yes
PGIDNB_12085,adeB,multidrug efflux RND transporter permease subunit,ACXYSJ_12165,,multidrug efflux RND transporter permease subunit,100,100,100,0.00E+00,2091,yes,yes,yes
PGIDNB_12090,mexC,efflux transporter periplasmic adaptor subunit,ACXYSJ_12170,,efflux RND transporter periplasmic adaptor subunit,100,100,100,0.00E+00,787,yes,yes,yes
PGIDNB_12095,,Alpha/beta hydrolase fold,ACXYSJ_12175,,alpha/beta fold hydrolase,99.65,100,96.97,0.00E+00,586,yes,yes,yes
PGIDNB_12100,hppA,sodium-translocating pyrophosphatase,ACXYSJ_12180,,sodium-translocating pyrophosphatase,100,100,100,0.00E+00,1375,yes,yes,yes
PGIDNB_12105,thiL,thiamine-phosphate kinase,ACXYSJ_12185,thiL,thiamine-phosphate kinase,100,100,100,0.00E+00,632,yes,yes,yes
PGIDNB_12110,nusB,transcription antitermination factor NusB,ACXYSJ_12190,nusB,transcription antitermination factor NusB,100,99.43,100,1.81E-127,352,yes,yes,yes
PGIDNB_12115,ribH,"6,7-dimethyl-8-ribityllumazine synthase",ACXYSJ_12195,ribH,"6,7-dimethyl-8-ribityllumazine synthase",100,100,100,1.91E-115,321,yes,yes,yes
PGIDNB_12120,,riboflavin synthase,ACXYSJ_12200,,riboflavin synthase,100,100,100,3.15E-148,407,yes,yes,yes
PGIDNB_12125,ribD,bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD,ACXYSJ_12205,ribD,bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD,100,100,100,0.00E+00,771,yes,yes,yes
PGIDNB_12130,nrdR,transcriptional regulator NrdR,ACXYSJ_12210,nrdR,transcriptional regulator NrdR,100,100,100,1.63E-114,318,yes,yes,yes
PGIDNB_12135,glyA,Serine hydroxymethyltransferase,ACXYSJ_12215,glyA,serine hydroxymethyltransferase,100,100,100,0.00E+00,887,yes,yes,yes
PGIDNB_12140,,AbrB/MazE/SpoVT family DNA-binding domain-containing protein,ACXYSJ_12220,vapB,type II toxin-antitoxin system VapB family antitoxin,100,100,100,1.44E-53,157,yes,yes,yes
PGIDNB_12145,,VapC toxin family PIN domain ribonuclease,ACXYSJ_12225,vapC,type II toxin-antitoxin system tRNA(fMet)-specific endonuclease VapC,100,100,100,1.94E-99,278,yes,yes,yes
PGIDNB_12150,,Glutathione S-transferase-like,ACXYSJ_12230,,glutathione S-transferase family protein,100,100,100,7.59E-154,422,yes,yes,yes
PGIDNB_12155,,hypothetical protein,ACXYSJ_12235,,hypothetical protein,100,100,100,3.64E-45,135,yes,yes,yes
PGIDNB_12160,,hypothetical protein,ACXYSJ_12240,,hypothetical protein,100,100,100,4.82E-49,145,yes,yes,yes
PGIDNB_12165,,IMS-C domain-containing protein,ACXYSJ_12245,,hypothetical protein,100,100,100,1.13E-51,153,yes,yes,yes
PGIDNB_12170,marR,MarR family transcriptional regulator,ACXYSJ_12250,ldtR,transcriptional regulator LdtR,100,100,100,1.65E-125,347,yes,yes,yes
PGIDNB_12175,"menE,fadK",acyl-CoA synthetase,ACXYSJ_12255,,AMP-binding protein,100,100,100,0.00E+00,1057,yes,yes,yes
PGIDNB_12180,,DUF6163 domain-containing protein,ACXYSJ_12260,,DUF6163 family protein,100,100,100,9.09E-113,313,yes,yes,yes
PGIDNB_12185,hemB,porphobilinogen synthase,ACXYSJ_12265,hemB,porphobilinogen synthase,100,100,100,0.00E+00,716,yes,yes,yes
PGIDNB_12190,,RDD family protein,ACXYSJ_12270,,RDD family protein,100,100,100,1.45E-131,363,yes,yes,yes
PGIDNB_12195,bpt,arginyltransferase,ACXYSJ_12275,,arginyltransferase,100,100,100,0.00E+00,537,yes,yes,yes
PGIDNB_12200,,Nramp family divalent metal transporter,ACXYSJ_12280,,Nramp family divalent metal transporter,100,100,100,0.00E+00,839,yes,yes,yes
PGIDNB_12205,,hypothetical protein,ACXYSJ_12290,,hypothetical protein,100,100,100,1.48E-43,131,yes,yes,yes
PGIDNB_12210,parC,DNA topoisomerase IV subunit A,ACXYSJ_12295,parC,DNA topoisomerase IV subunit A,100,100,100,0.00E+00,1531,yes,yes,yes
PGIDNB_12215,recO,DNA repair protein RecO,ACXYSJ_12300,recO,DNA repair protein RecO,100,100,100,0.00E+00,497,yes,yes,yes
PGIDNB_12220,,hypothetical protein,ACXYSJ_12305,,hypothetical protein,100,100,100,1.61E-87,247,yes,yes,yes
PGIDNB_12225,era,GTPase Era,ACXYSJ_12310,era,GTPase Era,100,100,100,0.00E+00,627,yes,yes,yes
PGIDNB_12230,rnc,ribonuclease III,ACXYSJ_12315,rnc,ribonuclease III,100,100,100,0.00E+00,550,yes,yes,yes
PGIDNB_12235,lepB,signal peptidase I,ACXYSJ_12320,lepB,signal peptidase I,100,100,100,0.00E+00,518,yes,yes,yes
PGIDNB_12240,acpS,Holo-[acyl-carrier-protein] synthase,ACXYSJ_12325,acpS,holo-ACP synthase,100,100,100,1.13E-99,279,yes,yes,yes
PGIDNB_12245,pdxJ,pyridoxine 5'-phosphate synthase,ACXYSJ_12330,,pyridoxine 5'-phosphate synthase,100,100,100,0.00E+00,505,yes,yes,yes
PGIDNB_12250,spoT,"bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase",ACXYSJ_12335,,RelA/SpoT family protein,100,100,100,0.00E+00,1569,yes,yes,yes
PGIDNB_12255,rpoZ,DNA-directed RNA polymerase subunit omega,ACXYSJ_12340,rpoZ,DNA-directed RNA polymerase subunit omega,100,100,100,9.54E-91,256,yes,yes,yes
PGIDNB_12260,labA,NYN domain-containing protein,ACXYSJ_12345,,LabA-like NYN domain-containing protein,100,100,100,1.10E-155,426,yes,yes,yes
PGIDNB_12265,,Type-5 uracil-DNA glycosylase,ACXYSJ_12350,,uracil-DNA glycosylase,100,100,100,1.89E-168,460,yes,yes,yes
PGIDNB_12270,,BcpB protein,ACXYSJ_12355,,peroxiredoxin,100,100,100,1.03E-141,389,yes,yes,yes
PGIDNB_12275,smpB,SsrA-binding protein SmpB,ACXYSJ_12360,smpB,SsrA-binding protein SmpB,100,100,100,2.18E-114,318,yes,yes,yes
PGIDNB_12280,mscL,large conductance mechanosensitive channel protein MscL,ACXYSJ_12365,mscL,large conductance mechanosensitive channel protein MscL,100,100,100,1.30E-101,284,yes,yes,yes
PGIDNB_12285,dapA,4-hydroxy-tetrahydrodipicolinate synthase,ACXYSJ_12370,dapA,4-hydroxy-tetrahydrodipicolinate synthase,100,100,100,0.00E+00,609,yes,yes,yes
PGIDNB_12290,,DUF2147 domain-containing protein,ACXYSJ_12375,,DUF2147 domain-containing protein,100,100,100,0.00E+00,569,yes,yes,yes
PGIDNB_12295,qdoI,cupin domain-containing protein,ACXYSJ_12380,,(R)-mandelonitrile lyase,100,100,100,7.30E-98,274,yes,yes,yes
PGIDNB_12300,rraA,ribonuclease activity regulator RraA,ACXYSJ_12385,,ribonuclease activity regulator RraA,100,100,100,7.10E-173,472,yes,yes,yes
PGIDNB_12305,pxpB,5-oxoprolinase subunit PxpB,ACXYSJ_12390,pxpB,5-oxoprolinase subunit PxpB,100,100,100,8.39E-180,490,yes,yes,yes
PGIDNB_12310,,Allophanate hydrolase subunit 2,ACXYSJ_12395,,5-oxoprolinase subunit C family protein,100,100,100,0.00E+00,667,yes,yes,yes
PGIDNB_12315,pxpA,5-oxoprolinase subunit A,ACXYSJ_12400,,LamB/YcsF family protein,100,100,100,0.00E+00,509,yes,yes,yes
PGIDNB_12320,,hypothetical protein,ACXYSJ_12405,,hypothetical protein,100,100,100,4.45E-30,96.7,yes,yes,yes
PGIDNB_12325,rimO,30S ribosomal protein S12 methylthiotransferase RimO,ACXYSJ_12410,rimO,30S ribosomal protein S12 methylthiotransferase RimO,100,100,100,0.00E+00,899,yes,yes,yes
PGIDNB_12330,qor,quinone oxidoreductase,ACXYSJ_12415,,quinone oxidoreductase family protein,100,99.69,100,0.00E+00,660,yes,yes,yes
PGIDNB_12335,,Integral membrane protein TerC family,ACXYSJ_12420,,TerC family protein,100,100,100,1.87E-171,469,yes,yes,yes
PGIDNB_12340,,Phosphatidylcholine synthase,ACXYSJ_12425,pcsA,phosphatidylcholine synthase,100,100,93.03,7.53E-161,441,yes,yes,yes
PGIDNB_12345,,UbiH/UbiF family hydroxylase,ACXYSJ_12430,,UbiH/UbiF family hydroxylase,100,100,100,0.00E+00,803,yes,yes,yes
PGIDNB_12350,,malonate transporter,ACXYSJ_12435,,AEC family transporter,100,100,100,0.00E+00,618,yes,yes,yes
PGIDNB_12355,hspQ,heat shock protein HspQ,ACXYSJ_12440,hspQ,heat shock protein HspQ,100,100,100,3.92E-81,230,yes,yes,yes
PGIDNB_12360,,invasion-associated locus B family protein,ACXYSJ_12445,,invasion associated locus B family protein,100,100,100,0.00E+00,517,yes,yes,yes
PGIDNB_12365,,"Extracellular solute-binding protein, family 5",ACXYSJ_12450,,extracellular solute-binding protein,100,97.91,100,0.00E+00,1232,yes,yes,yes
PGIDNB_12370,,Putative acid-CoA ligase,ACXYSJ_12455,,AMP-binding protein,100,100,100,0.00E+00,1003,yes,yes,yes
PGIDNB_12375,,"Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain",ACXYSJ_12460,,GGDEF domain-containing protein,100,100,100,0.00E+00,789,yes,yes,yes
PGIDNB_12380,mfd,transcription-repair coupling factor,ACXYSJ_12465,mfd,transcription-repair coupling factor,100,100,100,0.00E+00,2386,yes,yes,yes
PGIDNB_12385,sdhE,succinate dehydrogenase assembly factor 2 family protein,ACXYSJ_12470,,FAD assembly factor SdhE,100,100,100,1.91E-67,194,yes,yes,yes
PGIDNB_12390,recG,ATP-dependent DNA helicase RecG,ACXYSJ_12475,recG,ATP-dependent DNA helicase RecG,100,100,100,0.00E+00,1387,yes,yes,yes
PGIDNB_12395,,Uncharacterized membrane protein,ACXYSJ_12480,,DUF502 domain-containing protein,100,100,100,0.00E+00,522,yes,yes,yes
PGIDNB_12400,glmS,glutamine--fructose-6-phosphate transaminase (isomerizing),ACXYSJ_12485,glmS,glutamine--fructose-6-phosphate transaminase (isomerizing),100,97.75,100,0.00E+00,1232,yes,yes,yes
PGIDNB_12405,glmU,bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU,ACXYSJ_12490,glmU,bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU,100,100,100,0.00E+00,905,yes,yes,yes
PGIDNB_12410,,SPOR domain-containing protein,ACXYSJ_12495,,hypothetical protein,100,100,100,0.00E+00,876,yes,yes,yes
PGIDNB_12415,,hypothetical protein,ACXYSJ_12500,,hypothetical protein,100,100,100,4.36E-87,246,yes,yes,yes
PGIDNB_12420,,beta-(1-6) glucans synthase,ACXYSJ_12505,,glycoside hydrolase family 17 protein,100,100,100,0.00E+00,1120,yes,yes,yes
PGIDNB_12425,,"beta-1-3, beta-1-6-glucan biosynthesis protein",ACXYSJ_12510,,"beta-1-3, beta-1-6-glucan biosynthesis protein",100,100,100,6.09E-148,406,yes,yes,yes
PGIDNB_12430,,glycosyl transferase family 2,ACXYSJ_12515,,glycosyltransferase,100,100,100,0.00E+00,1826,yes,yes,yes
PGIDNB_12440,,Formyl transferase-like,ACXYSJ_12525,,formyltransferase family protein,100,100,100,2.87E-139,384,yes,yes,yes
PGIDNB_12445,pufB,"light-harvesting antenna LH1, beta subunit",ACXYSJ_12530,pufB,"light-harvesting antenna LH1, beta subunit",100,100,100,3.49E-30,96.7,yes,yes,yes
PGIDNB_12450,,light-harvesting protein,ACXYSJ_12535,,light-harvesting protein,100,100,100,2.04E-37,115,yes,yes,yes
PGIDNB_12455,,hypothetical protein,ACXYSJ_12540,,hypothetical protein,100,100,100,5.21E-45,135,yes,yes,yes
PGIDNB_12460,,enamine deaminase RidA,ACXYSJ_12545,,RidA family protein,100,100,100,4.64E-96,270,yes,yes,yes
PGIDNB_12465,,Threonine/homoserine efflux transporter RhtA,ACXYSJ_12550,,DMT family transporter,100,100,100,0.00E+00,576,yes,yes,yes
PGIDNB_12470,,DUF4415 domain-containing protein,ACXYSJ_12555,,BrnA antitoxin family protein,100,100,100,6.75E-56,164,yes,yes,yes
PGIDNB_12475,,hypothetical protein,ACXYSJ_12560,,hypothetical protein,100,100,100,8.22E-50,148,yes,yes,yes
PGIDNB_12480,tgt,tRNA guanosine(34) transglycosylase Tgt,ACXYSJ_12565,tgt,tRNA guanosine(34) transglycosylase Tgt,100,100,100,0.00E+00,774,yes,yes,yes
PGIDNB_12485,queA,tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA,ACXYSJ_12570,queA,tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA,100,100,100,0.00E+00,723,yes,yes,yes
PGIDNB_12490,ppiB,peptidylprolyl isomerase,ACXYSJ_12575,,peptidylprolyl isomerase,100,100,100,3.84E-116,322,yes,yes,yes
PGIDNB_12495,,hypothetical protein,ACXYSJ_12580,,hypothetical protein,100,100,100,7.24E-107,298,yes,yes,yes
PGIDNB_12500,,peptidylprolyl isomerase,ACXYSJ_12585,,peptidylprolyl isomerase,100,100,100,6.37E-137,377,yes,yes,yes
PGIDNB_12505,coaD,pantetheine-phosphate adenylyltransferase,ACXYSJ_12590,coaD,pantetheine-phosphate adenylyltransferase,100,100,100,2.73E-122,338,yes,yes,yes
PGIDNB_12510,,hypothetical protein,ACXYSJ_12595,,hypothetical protein,100,100,100,1.40E-56,166,yes,yes,yes
PGIDNB_12515,gyrA,DNA gyrase subunit A,ACXYSJ_12600,gyrA,DNA gyrase subunit A,100,100,100,0.00E+00,1860,yes,yes,yes
PGIDNB_12520,hflX,GTPase HflX,ACXYSJ_12605,hflX,GTPase HflX,100,100,100,0.00E+00,915,yes,yes,yes
PGIDNB_12525,hfq,RNA chaperone Hfq,ACXYSJ_12610,hfq,RNA chaperone Hfq,100,100,100,1.77E-59,173,yes,yes,yes
PGIDNB_12530,,D-amino acid aminotransferase,ACXYSJ_12615,,D-amino-acid transaminase,100,100,100,0.00E+00,576,yes,yes,yes
PGIDNB_12535,atoC,sigma-54-dependent Fis family transcriptional regulator,ACXYSJ_12620,ntrX,nitrogen assimilation response regulator NtrX,100,100,100,0.00E+00,921,yes,yes,yes
PGIDNB_12540,,PAS domain-containing sensor histidine kinase,ACXYSJ_12625,,ATP-binding protein,100,100,100,0.00E+00,1527,yes,yes,yes
PGIDNB_12545,ntrC,nitrogen regulation protein NR(I),ACXYSJ_12630,ntrC,nitrogen regulation protein NR(I),100,100,100,0.00E+00,969,yes,yes,yes
PGIDNB_12550,ntrB,two-component sensor histidine kinase,ACXYSJ_12635,,two-component system sensor histidine kinase NtrB,100,100,100,0.00E+00,790,yes,yes,yes
PGIDNB_12555,dusB,tRNA dihydrouridine synthase DusB,ACXYSJ_12640,dusB,tRNA dihydrouridine synthase DusB,100,100,100,0.00E+00,708,yes,yes,yes
PGIDNB_12560,ispDF,"bifunctional 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase/2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",ACXYSJ_12645,,"bifunctional 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase/2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",100,100,100,0.00E+00,793,yes,yes,yes
PGIDNB_12565,,CinA family protein,ACXYSJ_12650,,CinA family protein,100,100,100,2.45E-149,410,yes,yes,yes
PGIDNB_12570,,ubiquinone-binding protein,ACXYSJ_12655,,type II toxin-antitoxin system RatA family toxin,100,100,100,3.00E-117,325,yes,yes,yes
PGIDNB_12575,lipA,lipoyl synthase,ACXYSJ_12660,lipA,lipoyl synthase,100,100,100,0.00E+00,659,yes,yes,yes
PGIDNB_12580,,DNA-3-methyladenine glycosylase,ACXYSJ_12665,,DNA-3-methyladenine glycosylase,100,100,100,7.41E-149,409,yes,yes,yes
PGIDNB_12585,,hypothetical protein,ACXYSJ_12670,,hypothetical protein,100,100,100,0.00E+00,496,yes,yes,yes
PGIDNB_12590,,Methylpurine-DNA glycosylase (MPG),ACXYSJ_12665,,DNA-3-methyladenine glycosylase,78.08,81.11,35.96,1.99E-34,114,no,no,no
PGIDNB_12595,,hypothetical protein,ACXYSJ_12680,,hypothetical protein,100,100,100,4.54E-131,362,yes,yes,yes
PGIDNB_12600,,Valine--tRNA ligase,ACXYSJ_12685,,valine--tRNA ligase,100,98.35,100,0.00E+00,1947,yes,yes,yes
PGIDNB_12605,,DUF2497 domain-containing protein,ACXYSJ_12690,,PopZ family protein,100,100,100,0.00E+00,494,yes,yes,yes
PGIDNB_12610,,Channel protein TolC,ACXYSJ_12695,,TolC family outer membrane protein,100,100,100,0.00E+00,927,yes,yes,yes
PGIDNB_12615,,Protein-L-isoaspartate O-methyltransferase,ACXYSJ_12700,,protein-L-isoaspartate O-methyltransferase family protein,100,100,100,6.30E-162,443,yes,yes,yes
PGIDNB_12625,,hypothetical protein,ACXYSJ_12720,,hypothetical protein,100,100,100,0.00E+00,496,yes,yes,yes
PGIDNB_12630,,Relaxase/Mobilisation nuclease domain-containing protein,ACXYSJ_12725,,relaxase/mobilization nuclease domain-containing protein,100,100,100,0.00E+00,810,yes,yes,yes
PGIDNB_12635,,hypothetical protein,ACXYSJ_12730,,plasmid mobilization protein,100,100,100,3.05E-86,244,yes,yes,yes
PGIDNB_12640,,MobA/MobL family protein,ACXYSJ_12735,,MobA/MobL family protein,100,100,100,0.00E+00,740,yes,yes,yes
PGIDNB_12645,,hypothetical protein,ACXYSJ_12740,,hypothetical protein,100,100,100,5.69E-97,272,yes,yes,yes
PGIDNB_12650,,DUF2958 domain-containing protein,ACXYSJ_12745,,DUF2958 domain-containing protein,100,100,100,1.75E-86,244,yes,yes,yes
PGIDNB_12655,,"Type IV secretory pathway, VirD4 component, TraG/TraD family ATPase",ACXYSJ_12750,,type IV secretory system conjugative DNA transfer family protein,100,100,100,0.00E+00,1615,yes,yes,yes
